"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996/1997","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","269","","","","0"
"1997/1998","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","416","","","","0"
"1998/1999","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","403","","","","0"
"1999/2000","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","581","","","","0"
"2000/2001","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","696","","","","0"
"2001/2002","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","788","","","","0"
"2002/2003","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","516","","","","0"
"2003/2004","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","519","","","","0"
"2004/2005","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","656","","","","0"
"2005/2006","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","830","","","","0"
"2006/2007","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","183","","","","0"
"2007/2008","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","325","","","","0"
"2008/2009","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","223","","","","0"
"2009/2010","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","257","","","","0"
"2010/2011","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","192","","","","0"
"2011/2012","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","276","","","","0"
"2012/2013","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","205","","","","0"
"2013/2014","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","316","","","","0"
"2014/2015","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","484","","","","0"
"2015/2016","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","393","","","","0"
"2016/2017","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","243","","","","0"
"2017/2018","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","379","","","","0"
"2018/2019","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","208","","","","0"
"2019/2020","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","36","","","","0"
"2020/2021","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","77","","","","0"
"2021/2022","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","284","","","","0"
"2022/2023","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","312","","","","0"
"2023/2024","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","320","","","","0"
"1971/1972","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","43","","","","0"
"1972/1973","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","94","","","","0"
"1973/1974","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-6","","","","0"
"1974/1975","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","98","","","","0"
"1975/1976","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-17","","","","0"
"1976/1977","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-6","","","","0"
"1977/1978","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-18","","","","0"
"1978/1979","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","102","","","","0"
"1979/1980","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","183","","","","0"
"1980/1981","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","200","","","","0"
"1981/1982","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-41","","","","0"
"1982/1983","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-57","","","","0"
"1983/1984","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","13","","","","0"
"1984/1985","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-95","","","","0"
"1985/1986","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","156","","","","0"
"1986/1987","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","67","","","","0"
"1987/1988","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","175","","","","0"
"1988/1989","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","759","","","","0"
"1989/1990","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-201","","","","0"
"1990/1991","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-184","","","","0"
"1991/1992","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-8","","","","0"
"1992/1993","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-249","","","","0"
"1993/1994","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-16","","","","0"
"1994/1995","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-233","","","","0"
"1995/1996","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","-1","","","","0"
"1996/1997","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","27","","","","0"
"1997/1998","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","6","","","","0"
"1998/1999","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","342","","","","0"
"1999/2000","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","424","","","","0"
"2000/2001","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","292","","","","0"
"2001/2002","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","423","","","","0"
"2002/2003","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","395","","","","0"
"2003/2004","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","335","","","","0"
"2004/2005","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","356","","","","0"
"2005/2006","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","118","","","","0"
"2006/2007","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","368","","","","0"
"2007/2008","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","360","","","","0"
"2008/2009","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","819","","","","0"
"2009/2010","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","43","","","","0"
"2010/2011","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","323","","","","0"
"2011/2012","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","269","","","","0"
"2012/2013","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","21","","","","0"
"2013/2014","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","321","","","","0"
"2014/2015","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","557","","","","0"
"2015/2016","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","393","","","","0"
"2016/2017","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","467","","","","0"
"2017/2018","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","707","","","","0"
"2018/2019","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","1556","","","","0"
"2019/2020","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","639","","","","0"
"2020/2021","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","1467","","","","0"
"2021/2022","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","4825","","","","0"
"2022/2023","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","10331","","","","0"
"2023/2024","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","8056","","","","0"
"1971/1972","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","384","","","","0"
"1972/1973","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","2102","","","","0"
"1973/1974","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","2269","","","","0"
"1974/1975","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","6037","","","","0"
"1975/1976","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","5907","","","","0"
"1976/1977","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-82","","","","0"
"1977/1978","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-1348","","","","0"
"1978/1979","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-1171","","","","0"
"1979/1980","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-2761","","","","0"
"1980/1981","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-4989","","","","0"
"1981/1982","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-2842","","","","0"
"1982/1983","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","3554","","","","0"
"1983/1984","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","1792","","","","0"
"1984/1985","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-678","","","","0"
"1985/1986","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-1891","","","","0"
"1986/1987","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-2026","","","","0"
"1987/1988","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-1957","","","","0"
"1988/1989","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-598","","","","0"
